openalex_id,doi,year,type,title,venue,primary_topic,matched_terms,auto_flag,abstract_first_60_words
https://openalex.org/W4417169835,https://doi.org/10.1109/dsd67783.2025.00031,2025,conference-paper,AIDA4Edge: Twinning for Excellence in Adaptive Edge Artificial Intelligence,,Advanced Memory and Neural Computing,runtime adaptation,,"The growing demand for deployment of Artificial Intelligence (AI) on resource-constrained edge devices has motivated extensive research on the design of efficient edge-compatible AI hardware accelerators. One of the most promising solutions are the self-adaptive AI accelerators, capable of optimizing in real time their performance and energy consumption according to application requirements. This work introduces the EU-funded project Twinning for"
https://openalex.org/W4417170282,https://doi.org/10.1109/tvt.2025.3641938,2025,article,Computational Caching-Empowered Collaborative LLM Inference Framework in VEC Networks,IEEE Transactions on Vehicular Technology,Vehicular Ad Hoc Networks (VANETs),collaborative inference,,"The overwhelming scale of large language models (LLMs) exhausts the on-device communication and computation resources in vehicular networks, limiting its application in performing inference for vehicle intelligence. To address this challenge, we resort to caching technique, specifically developing a novel collaborative LLM inference framework. In the framework, the road side unit selectively caches intermediate computational results of input tokens from"
https://openalex.org/W4417172212,https://doi.org/10.48550/arxiv.2504.20922,2025,preprint,DYNAMAX: Dynamic computing for Transformers and Mamba based architectures,arXiv (Cornell University),Embedded Systems Design Techniques,early exit,,"Early exits (EEs) offer a promising approach to reducing computational costs and latency by dynamically terminating inference once a satisfactory prediction confidence on a data sample is achieved. Although many works integrate EEs into encoder-only Transformers, their application to decoder-only architectures and, more importantly, Mamba models, a novel family of state-space architectures in the LLM realm, remains insufficiently explored. This"
https://openalex.org/W4417281723,https://doi.org/10.1109/iccv51701.2025.00339,2025,conference-paper,Learning to Inference Adaptively for Multimodal Large Language Models,,Multimodal Machine Learning Applications,adaptive inference,,"Multimodal Large Language Models (MLLMs) have shown impressive capabilities in visual reasoning, yet come with substantial computational cost, limiting their deployment in resource-constrained settings. Despite recent effort on improving the efficiency of MLLMs, prior solutions fall short in responding to varying runtime conditions, in particular changing resource availability (e.g., contention due to the execution of other programs on the device)."
https://openalex.org/W4417282850,https://doi.org/10.1109/pimrc62392.2025.11275145,2025,conference-paper,Distributed Mixture-of-Agents for Edge Inference with Large Language Models,,Topic Modeling,collaborative inference,,"Mixture-of-Agents (MoA) has recently been proposed as a method to enhance performance of large language models (LLMs), enabling multiple individual LLMs to work together for collaborative inference. This collaborative approach results in improved responses to user prompts compared to relying on a single LLM. In this paper, we consider such an MoA architecture in a distributed setting, where LLMs operate"
https://openalex.org/W4417282938,https://doi.org/10.1109/pimrc62392.2025.11274878,2025,conference-paper,"Think Fast, Infer Smart: A Hybrid Distributed LLMs Inference at the Wireless Edge",,IoT and Edge/Fog Computing,collaborative inference,,"Deploying large language models (LLMs) at the wireless edge is a promising solution to meet the low-latency, high-computation demands of next-generation AI applications. Although the existing literature has introduced approaches to enable distributed LLM inference, these methods largely overlook the distinct computational and communication characteristics of the two-phase LLM inference process—the pre-fill and decode phases. This oversight leads to suboptimal"
https://openalex.org/W4417290308,https://doi.org/10.1109/mcsoc67473.2025.00093,2025,conference-paper,Hetero-SplitEE: Split Learning of Neural Networks with Early Exits for Heterogeneous IoT Devices,,IoT and Edge/Fog Computing,early exit,,"The continuous scaling of deep neural networks has fundamentally transformed machine learning, with larger models demonstrating improved performance across diverse tasks. This growth in model size has dramatically increased the computational resources required for the training process. Consequently, distributed approaches, such as Federated Learning and Split Learning, have become essential paradigms for scalable deployment. However, existing Split Learning approaches assume"
https://openalex.org/W4417290877,https://doi.org/10.48550/arxiv.2512.09427,2025,preprint,ODMA: On-Demand Memory Allocation Strategy for LLM Serving on LPDDR-Class Accelerators,arXiv (Cornell University),Parallel Computing and Optimization Techniques,model serving,,"Existing memory management techniques severely hinder efficient Large Language Model serving on accelerators constrained by poor random-access bandwidth.While static pre-allocation preserves memory contiguity,it incurs significant overhead due to worst-case provisioning.Conversely,fine-grained paging mitigates this overhead but relies on HBM's high random-access tolerance, making it unsuitable for LPDDR systems where non-sequential access rapidly degrades bandwidth. Furthermore, prior works typically assume static distributions"
https://openalex.org/W4417329908,https://doi.org/10.36227/techrxiv.176581129.90898902/v1,2025,preprint,Edge-Cloud Neural Collaboration for Scalable and Privacy-Aware AI,,IoT and Edge/Fog Computing,model partitioning|split inference,,"The rapid proliferation of intelligent devices and the growing demand for ubiquitous AI services have catalyzed the emergence of collaborative learning paradigms that combine the strengths of on-device small models and cloud-based large neural networks. This survey presents a comprehensive and in-depth exploration of collaborative learning systems, wherein computational tasks, data processing, and model training are intelligently distributed across edge"
https://openalex.org/W4417356706,https://doi.org/10.48550/arxiv.2506.10831,2025,preprint,Efficiency Robustness of Dynamic Deep Learning Systems,arXiv (Cornell University),Adversarial Robustness in Machine Learning,adaptive inference|dynamic inference,,"Deep Learning Systems (DLSs) are increasingly deployed in real-time applications, including those in resourceconstrained environments such as mobile and IoT devices. To address efficiency challenges, Dynamic Deep Learning Systems (DDLSs) adapt inference computation based on input complexity, reducing overhead. While this dynamic behavior improves efficiency, such behavior introduces new attack surfaces. In particular, efficiency adversarial attacks exploit these dynamic mechanisms"
